CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,384,384,0,11,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,395,395,0,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"You know, and, uh, if, if they can't ever fix these, can they take these things down?",en-US,79.59,19.58,0.83,Negative,396,405,9,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Yes ma'am.,en-US,1.94,47.59,50.47,Positive,397,398,1,7,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Well,en-US,7.63,43.02,49.35,Positive,405,406,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Can I cancel?,en-US,14.18,83.43,2.39,Neutral,407,408,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"That that's a, a long way off and I understand what you're saying, but I can't make that call, but we do have to fix it. It is in our, our lease the maintaining it, we have to fix it. So they will definitely fix it.",en-US,43.6,49.08,7.32,Neutral,407,423,16,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Uh,en-US,11.27,68.31,20.41,Neutral,410,410,0,4,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Mhm,en-US,9.76,61.06,29.18,Neutral,414,415,1,3,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Oh,en-US,11.75,49.62,38.63,Neutral,418,419,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Uh-huh.,en-US,8.11,81.25,10.64,Neutral,420,421,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,You have to fix it.,en-US,47.8,47.37,4.83,Negative,422,423,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Yes ma'am, that is part of our agreement with you.",en-US,0.91,59.17,39.91,Neutral,423,426,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"OK. Well, I sure appreciate it.",en-US,0.85,3.47,95.69,Positive,424,427,3,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"At least the * months. I was glad for that. But you know, like I said, I still had the year and something else that they didn't fix it, you know, and these people, they would come out and they'd say, well, I don't see anything wrong. There's nothing wrong and all this, and",en-US,25.39,38.72,35.89,Neutral,428,446,18,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,431,431,0,15,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,446,446,0,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Uh, uh, Doreen was the one I used to always deal with, and she said, oh, Miss Janet, she said, I am so, so sorry, you know. And, but she, she knew, she knew the problem that I had, you know, but I never got a credit for those for that either, you know? And like I said, hey, $** doesn't sound like a whole hell of a lot, but it is when you don't have the money, you know.",en-US,66.6,29.53,3.87,Negative,447,473,26,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Yeah.,en-US,9.89,57.98,32.13,Neutral,452,453,1,3,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,456,457,1,4,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,461,462,1,12,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,474,475,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"So, but, um, you know, like I said, I'm, I'm so sorry to be ragging you out and this is the first time I've talked to you, you know.",en-US,55.79,39.02,5.19,Negative,475,484,9,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"That's fine. You're OK. I understand, but.",en-US,4.74,42.85,52.41,Positive,483,488,5,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,So,en-US,13.18,50.03,36.78,Neutral,485,486,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Mm, please accept my apology, you know, but like I said, you know, when you're paying for something and you know, it's not working.",en-US,59.34,37.95,2.71,Negative,487,497,10,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,497,498,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"You know, you're, you're not a very happy king of all.",en-US,89.05,10.01,0.94,Negative,498,502,4,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,I understand.,en-US,14.92,66.46,18.61,Neutral,502,503,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"You know,",en-US,7.66,65.88,26.47,Neutral,503,504,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,But there should be someone coming out there today to take a look and see what we can find out and how to proceed from there.,en-US,3.23,91.8,4.97,Neutral,504,513,9,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,So.,en-US,11.59,64.91,23.5,Neutral,505,507,2,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,509,510,1,3,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,513,514,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,514,515,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,About what time would be the latest that these people would come out here?,en-US,5.24,93.15,1.61,Neutral,515,521,6,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,I spring.,en-US,3.75,57.73,38.52,Neutral,521,523,2,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Well, let's see.",en-US,6.84,72.12,21.04,Neutral,522,524,2,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Would you be able to give me like a time frame?,en-US,1.45,94.35,4.21,Neutral,524,527,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Well, I do know they're coming from uh the New Orleans area. So it's gonna be a, a nice ride.",en-US,0.37,7.99,91.63,Positive,527,535,8,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,What,en-US,15.1,44.21,40.69,Neutral,528,529,1,4,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"I know that too. I know exactly where you guys are. I know what Saint James Drive, um, I know where James Drive is in Saint Charles Parish. Yes, I do know, I know it very well.",en-US,2.04,70.01,27.95,Neutral,533,545,12,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Yeah.,en-US,9.89,57.98,32.13,Neutral,536,537,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Uh-huh.,en-US,8.11,81.25,10.64,Neutral,537,538,1,5,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,543,544,1,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"I used to live, I used to live in Mantaray.",en-US,0.91,89.55,9.55,Neutral,546,549,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,549,550,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"OK. So it's about a two-hour drive, uh.",en-US,3.82,87.31,8.86,Neutral,551,555,4,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Yes.,en-US,7.42,58.11,34.46,Neutral,552,553,1,3,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,I would say at least give them to at least.,en-US,13.53,77.01,9.46,Neutral,556,559,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Yeah,en-US,8.01,43.81,48.17,Positive,556,557,1,3,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,*,en-US,7.19,45.83,46.99,Positive,560,561,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,OK,en-US,9.38,42.41,48.21,Positive,561,562,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Because we do time windows, not necessarily one specific time.",en-US,6.69,86.98,6.32,Neutral,563,567,4,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,563,564,1,3,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Yes, yes, yes, I understand, but they, they had said, they, you know, about *:**, and I was thinking *:** would be about the latest, you know.",en-US,2.01,81.5,16.5,Neutral,567,580,13,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,571,571,0,10,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,So when they say *:** that's that kind of starts your time window.,en-US,3.89,91.28,4.83,Neutral,581,584,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,So.,en-US,11.59,64.91,23.5,Neutral,581,583,2,4,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,587,588,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,That starts your time window *:**.,en-US,0.71,94.01,5.28,Neutral,587,590,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Mhm,en-US,9.76,61.06,29.18,Neutral,589,590,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Oh, that starts, that starts my time window. I thought, you know, maybe from the time from the, from the morning to *:**, so from *:** to about *:**.",en-US,0.82,79.38,19.8,Neutral,591,603,12,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Yes, ma'am.",en-US,1.93,56.03,42.04,Neutral,593,594,1,4,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,598,599,1,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"I would say give it to at least *:**, yeah.",en-US,1.51,74.15,24.34,Neutral,601,604,3,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"OK. And then if they don't call, and they don't come, do I call you guys?",en-US,29.73,67.88,2.39,Neutral,606,614,8,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,607,607,0,7,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,You can certainly call us.,en-US,2.29,78.19,19.52,Neutral,614,616,2,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Back or,en-US,8.13,72.07,19.8,Neutral,615,616,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"I don't see anything saying that it was canceled, so it it's still on for today?",en-US,15.14,82.68,2.18,Neutral,617,622,5,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"So we, we just have to give them time, you know, they do other jobs and * may have run a little over, so we have to, that's why we have those windows instead of just one specific time and we have to account for traffic as well.",en-US,15.04,76.0,8.96,Neutral,624,638,14,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,624,625,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,OK,en-US,9.38,42.41,48.21,Positive,626,626,0,6,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,632,634,2,3,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,637,638,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"OK. OK. So, well, like I said, I'll give them till about *:**, you know, I mean, which I can't make my run because it's already too late by then, you know. But, um, if they, they don't, uh,",en-US,18.44,72.4,9.16,Neutral,639,657,18,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,641,642,1,5,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm. Yes.,en-US,1.92,71.46,26.62,Neutral,647,649,2,4,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,653,654,1,4,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Uh, I wanna find out because I have to make this call for tomorrow. I have to do it. And I, like I said, I would, I want to be here when the technician comes out.",en-US,6.38,75.19,18.43,Neutral,658,672,14,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Yes.,en-US,7.42,58.11,34.46,Neutral,665,666,1,6,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Right. Right. I understand.,en-US,2.16,46.88,50.96,Positive,672,675,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Exactly,en-US,17.62,48.45,33.93,Neutral,673,674,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"I do want to be here because the last one that came out, he just about told me he didn't know what the hell he was doing.",en-US,81.19,17.09,1.71,Negative,675,682,7,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"He told, just about told me that.",en-US,5.6,78.71,15.69,Neutral,683,687,4,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Oh,en-US,11.75,49.62,38.63,Neutral,684,685,1,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,687,688,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,That's how bad it was.,en-US,89.28,9.82,0.9,Negative,688,690,2,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Well, hopefully we get some answers today and it's, it's to your liking and we can get this resolved for you.",en-US,2.01,27.8,70.19,Positive,691,699,8,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Yeah, so, but everybody.",en-US,19.4,64.63,15.97,Neutral,691,694,3,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Great, that's good.",en-US,0.64,1.62,97.74,Positive,696,698,2,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Oh, OK, OK. And like I said, hey, I'm really sorry to have dragged you out for this, but there again, I like what you said that if it's not resolved, that you all can give me credit again.",en-US,16.07,40.88,43.05,Positive,700,714,14,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Yes ma'am, we don't want you to pay for something that you don't have. That's, that's not part of the contract. If it's not working, we have to put you on uh some type of uh either deferment or credit to the account.",en-US,79.48,19.57,0.95,Negative,714,729,15,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,And so.,en-US,13.15,69.28,17.57,Neutral,715,717,2,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Mm.,en-US,8.26,69.18,22.56,Neutral,719,719,0,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,721,721,0,8,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,Well,en-US,7.63,43.02,49.35,Positive,729,730,1,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,So you're not paying for something that you didn't receive.,en-US,51.15,46.16,2.69,Negative,730,732,2,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,And see how come they never did.,en-US,69.52,27.54,2.94,Negative,730,732,2,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"How come they never did that before for me? They never did it before for me because like I, yes, yes, like I said, they could see that the system was not putting out.",en-US,47.51,48.35,4.13,Neutral,733,748,15,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,That I can't speak to.,en-US,56.71,41.2,2.08,Negative,735,737,2,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"I, I can't speak for anyone else.",en-US,37.12,57.82,5.07,Neutral,738,740,2,8,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,748,748,0,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,But they never ever gave me a credit for anything.,en-US,84.44,14.63,0.93,Negative,749,752,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,752,753,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"So, you know, so, but uh I'll wait and hopefully somebody will show up or at least call me today, have, have the common courtesy to call me if they're not gonna show, you know.",en-US,10.33,61.21,28.46,Neutral,754,769,15,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,756,757,1,11,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,768,769,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"And um so, you know, that's just that I, I don't know. I, I'm just, I'm just not happy with these solar panels. I'm really not. I'm really disappointed.",en-US,93.84,5.55,0.61,Negative,770,781,11,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"I really am, you know.",en-US,7.53,57.99,34.48,Neutral,781,783,2,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,"Well, hopefully we can turn that around for you and, and get this working properly.",en-US,2.98,24.03,72.99,Positive,781,785,4,2,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"All right, honey. Well, thank you so much, OK?",en-US,0.36,3.89,95.75,Positive,787,790,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,You're welcome. You have a great rest of your day.,en-US,0.64,2.23,97.13,Positive,789,792,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,CUSTOMER,"Thank you. OK, bye-bye.",en-US,1.61,21.0,77.39,Positive,792,795,3,0,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,You're welcome.,en-US,1.68,15.53,82.79,Positive,793,794,1,1,2025-04-08 03:10:20.030586
f6beb635-16eb-4eb5-9029-3c63e1929c42,AGENT,Bye bye.,en-US,20.27,62.93,16.8,Neutral,795,795,0,0,2025-04-08 03:10:20.030586
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,"Hello, how can I help you?",en-US,0.9,73.2,25.9,Neutral,0,1,1,2,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,"Oh yeah, how you doing? I'm a um.",en-US,2.58,49.26,48.16,Neutral,3,4,1,1,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,I guess soon to be uh current customer for positing I was approved um to move forward but um.,en-US,5.06,82.48,12.46,Neutral,5,13,8,1,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,I am in second question about dealing with my uh contract and I'm thinking there with the with my situation so I I need to talk to somebody about that uh my contract.,en-US,17.47,78.35,4.18,Neutral,14,29,15,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,20,20,0,10,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,"OK, let me see, let me see if I, if I can help you out if I can help you out, we, we can uh we can uh direct you to your representative, but let me see if I can help you out. What's your phone number? Let me pull up your account.",en-US,1.91,71.15,26.94,Neutral,30,40,10,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,"Because I don't, I'm, I'm really looking at.",en-US,18.06,68.97,12.97,Neutral,30,33,3,8,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,"Uh, yeah, ***.",en-US,2.99,80.34,16.67,Neutral,41,43,2,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,43,44,1,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,*******,en-US,15.46,66.27,18.27,Neutral,44,48,4,2,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,"All right, Keith.",en-US,2.88,63.25,33.87,Neutral,50,51,1,2,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,53,54,1,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,"Alright, OK, I have you pulled up.",en-US,0.89,68.73,30.38,Neutral,54,56,2,3,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,All right.,en-US,5.09,52.39,42.52,Neutral,59,60,1,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,OK,en-US,9.38,42.41,48.21,Positive,60,61,1,1,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,[REDACTED].,en-US,1.74,90.62,7.64,Neutral,62,64,2,3,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,67,67,0,1,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,All right.,en-US,5.09,52.39,42.52,Neutral,68,68,0,13,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,"Oh, so what, what questions do you have?",en-US,4.45,91.15,4.39,Neutral,81,83,2,2,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,"Alright, so,",en-US,3.74,72.49,23.76,Neutral,85,86,1,2,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,"Let me get, let me get this contract up that's what I was trying to do, um.",en-US,2.28,66.41,31.3,Neutral,88,92,4,1,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,"First of all, my situation is, uh, I've been seeing that, um, in the state of Pennsylvania.",en-US,16.99,79.59,3.42,Neutral,93,99,6,1,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,"Let, let me start off this way. When I first wanted to try to get sober, I looked into it through maybe my website of social media. There was a",en-US,3.65,84.21,12.14,Neutral,100,113,13,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,110,111,1,3,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,Situation where they were saying that the state of PA gets a certain amount of money um that they give you for the solar and then there's the taxes that you.,en-US,7.46,89.48,3.06,Neutral,114,126,12,1,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,CUSTOMER,We'll get it back and also um some extra money of savings every single year.,en-US,4.93,60.19,34.88,Neutral,127,134,7,0,2025-04-08 03:10:41.435354
4cfc303c-5916-4ea2-b67c-a7a3b90e5320,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,134,134,0,0,2025-04-08 03:10:41.435354
