CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
d26cfd05-b345-4ef8-a004-b6f1c809c44b,CUSTOMER,You're breaking up. You're sounding broke up.,en-US,77.72,21.14,1.15,Negative,30,34,4,2,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,Sorry about that. I think it's something wrong with the signal right now.,en-US,78.12,20.87,1.02,Negative,36,40,4,3,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,CUSTOMER,"Yes, I can hear you barely.",en-US,3.21,67.99,28.8,Neutral,43,45,2,1,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,CUSTOMER,Can you hear me?,en-US,1.98,81.77,16.24,Neutral,46,47,1,1,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,"Yes, I can hear, I can hear you clearly. I, I have nothing wrong with my signal right now, but can you hear me a little bit better now?",en-US,2.21,25.78,72.01,Positive,48,54,6,0,2025-04-15 12:54:24.426927
2ee219c2-1ffb-49fb-853f-8f0029e796c7,CUSTOMER,Message for,en-US,5.15,75.84,19.01,Neutral,3,4,1,0,2025-04-15 12:54:27.279176
2ee219c2-1ffb-49fb-853f-8f0029e796c7,AGENT,Hello.,en-US,2.23,42.53,55.25,Positive,4,4,0,1,2025-04-15 12:54:27.279176
2ee219c2-1ffb-49fb-853f-8f0029e796c7,CUSTOMER,Farmananal.,en-US,5.63,82.65,11.73,Neutral,5,7,2,3,2025-04-15 12:54:27.279176
2ee219c2-1ffb-49fb-853f-8f0029e796c7,AGENT,"Hi, this is Mikayla with Passage and Solar in partnership with Skyline Solar. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,0.98,82.53,16.49,Neutral,10,20,10,0,2025-04-15 12:54:27.279176
6071c932-c53c-4f03-8bfd-650ef85c9a28,CUSTOMER,Your call has been forwarded to an automated voice messaging system.,en-US,2.52,88.65,8.83,Neutral,0,3,3,1,2025-04-15 12:54:30.061600
6071c932-c53c-4f03-8bfd-650ef85c9a28,CUSTOMER,203-6153222 is not available.,en-US,67.5,31.36,1.14,Negative,4,12,8,1,2025-04-15 12:54:30.061600
6071c932-c53c-4f03-8bfd-650ef85c9a28,CUSTOMER,"At the tone, please record your message. When you've finished recording you may hang up or press one for more options.",en-US,1.37,90.28,8.35,Neutral,13,19,6,0,2025-04-15 12:54:30.061600
a6c7c349-c111-415d-8a8e-ca40e63fbd66,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,10,10,0,2025-04-15 12:54:31.771054
a6c7c349-c111-415d-8a8e-ca40e63fbd66,AGENT,What happened?,en-US,9.63,82.38,8.0,Neutral,2,3,1,0,2025-04-15 12:54:31.771054
cfddc1b2-0a36-4f24-a7e2-8c9320354daf,CUSTOMER,"I'm sorry, the person you are trying to reach has a voicemail box that has not been set up yet. Please try your call again later. Goodbye.",en-US,79.07,19.87,1.06,Negative,0,6,6,0,2025-04-15 12:54:33.643640
cfddc1b2-0a36-4f24-a7e2-8c9320354daf,AGENT,It was making,en-US,7.0,62.6,30.4,Neutral,0,0,0,0,2025-04-15 12:54:33.643640
11bb5dc8-68c3-4e12-ad32-0d7b6cf0fba8,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,1,2025-04-15 12:54:35.973737
11bb5dc8-68c3-4e12-ad32-0d7b6cf0fba8,CUSTOMER,Sheriff Felton.,en-US,3.04,87.53,9.44,Neutral,5,10,5,0,2025-04-15 12:54:35.973737
3982fbdf-8974-45c1-9e74-b0bd516f145c,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,9,9,1,2025-04-15 12:54:38.263424
3982fbdf-8974-45c1-9e74-b0bd516f145c,AGENT,"Hi, good afternoon. This message is for Frederick Boggs. This is Evelyn with Posage and Solar. Please give me a call back at 888-939-4442. Thank you and have a great day.",en-US,0.6,32.13,67.26,Positive,10,22,12,0,2025-04-15 12:54:38.263424
4d184ba9-8975-4204-b1e1-3a93c9055934,CUSTOMER,Your call has been forwarded to an automated voice messaging system. 559-429-1132 is not available.,en-US,46.68,51.99,1.33,Neutral,0,12,12,0,2025-04-15 12:54:41.352386
4d184ba9-8975-4204-b1e1-3a93c9055934,CUSTOMER,"At the tone, please record your message. When you've finished recording you may hang up or press one for more options.",en-US,1.37,90.28,8.35,Neutral,12,19,7,1,2025-04-15 12:54:41.352386
4d184ba9-8975-4204-b1e1-3a93c9055934,AGENT,"Yes, hi, Mr. Barbara. This is Rashona calling from Posage and Solar. At your earliest convenience, can you please give us a call back to 3-888-939-4442. Again, that number is 888-939-4442. This is Positgen Solar.",en-US,2.03,87.62,10.36,Neutral,20,36,16,1,2025-04-15 12:54:41.352386
4d184ba9-8975-4204-b1e1-3a93c9055934,CUSTOMER,"If you're satisfied with the message, to send your message with normal delivery, thank you. Your message has been sent.",en-US,0.76,18.75,80.49,Positive,37,43,6,0,2025-04-15 12:54:41.352386
1d5fe74f-0998-426a-abb8-1fec93519547,CUSTOMER,"Has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,70.92,28.01,1.08,Negative,0,8,8,1,2025-04-15 12:54:43.485269
1d5fe74f-0998-426a-abb8-1fec93519547,AGENT,"Hi, good afternoon. This message is for Alfred Ballesteros. This is Evelyn with Posit and Solar. Please give me a call back at 888-939-4442. Thank you and have a great day.",en-US,0.59,27.34,72.06,Positive,9,22,13,0,2025-04-15 12:54:43.485269
f057f2af-623a-4eac-a3c4-d0443529a0a9,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,1,2025-04-15 12:54:45.646143
f057f2af-623a-4eac-a3c4-d0443529a0a9,CUSTOMER,Robert Cooper.,en-US,2.51,85.74,11.75,Neutral,5,7,2,0,2025-04-15 12:54:45.646143
fe9a5252-6d58-4a1e-8532-1c7c8cd47de7,AGENT,No,en-US,14.17,44.06,41.77,Neutral,2,3,1,0,2025-04-15 12:54:48.212482
fe9a5252-6d58-4a1e-8532-1c7c8cd47de7,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,3,3,0,1,2025-04-15 12:54:48.212482
fe9a5252-6d58-4a1e-8532-1c7c8cd47de7,AGENT,"Hi, may I speak to Mrs. McKenzie?",en-US,0.85,90.98,8.17,Neutral,4,6,2,1,2025-04-15 12:54:48.212482
fe9a5252-6d58-4a1e-8532-1c7c8cd47de7,CUSTOMER,"Uh, you have the wrong number.",en-US,53.13,44.97,1.91,Negative,7,9,2,1,2025-04-15 12:54:48.212482
fe9a5252-6d58-4a1e-8532-1c7c8cd47de7,AGENT,Well just so you can be.,en-US,19.69,61.86,18.45,Neutral,10,12,2,0,2025-04-15 12:54:48.212482
